depth_ft,weight_on_bit_klb,torque_ftlb,rpm,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,hardness_index,soft_to_hard_ratio,chlorite_likely_imputed,high_wob,high_rpm,high_torque,aggressive_drilling,mse_simplified,quartz_x_wob,rpm_x_torque,hardness_x_wob,rop_ft_hr,rop_transformed
809.0,0.0,1.3497,28.03,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,0.0001492920208357,0.0,37.832091,0.0,253.4,12.004459590795705
7844.0,70.12,2.3159,28.37,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.1249687578105473,0,1,0,0,0,70.12194730536456,2804.8,65.702083,205.101,33.73,5.718816692150232
6245.0,59.89,10.5103,59.99,0.0,2.0,2.0,0.0,2.0,70.0,0.0,0.0,100.0,5.12,0.0555478405776975,1,0,0,0,0,59.90191670567,4192.3,630.5128970000001,306.6368,52.9,6.849731471584005
10336.0,40.25,17.672,56.51,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.35,0.3332222592469177,0,0,0,1,0,40.25289177251405,1207.5,998.64472,94.5875,345.33,13.290524337619361
3986.0,29.48,2.5962,0.06,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,29.480001440199704,294.8,0.155772,22.11,108.15,8.947176803048794
2893.0,66.37,11.7125,99.11,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,1,1,0,0,66.37375963814938,663.7,1160.825875,61.39225,308.75,12.813631145490614
2656.0,25.09,2.1316,0.09,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.575,1.3972055888223551,1,0,0,0,0,25.090004023573822,125.45,0.191844,14.426749999999998,47.67,6.575890930776526
4115.0,63.75,15.9461,98.25,10.0,0.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.175,1.4985014985014986,0,0,1,0,0,63.75993849483,637.5,1566.704325,74.90625,157.63,10.21833085234398
6288.0,60.03,10.0825,59.97,0.0,5.0,2.0,0.0,2.0,50.0,0.0,0.0,100.0,3.81,0.1345895020188425,1,0,0,0,0,60.04212933851555,3001.5,604.647525,228.7143,49.84,6.6920651233844515
122.0,2.24,1.3497,26.6,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,2.291590774536572,11.2,35.90202,0.8960000000000001,0.6859,0.5580412101621329
9116.0,55.0,16.4034,71.81,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,55.0075382577371,3300.0,1177.9281540000002,233.75,156.25,10.187241728321796
9693.0,67.77,21.4705,54.35,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,1,0,1,0,67.77600268351337,1355.4,1166.921675,98.2665,194.39,10.980475118794347
10750.0,51.17,19.8478,80.92,0.0,0.0,10.0,5.0,0.0,60.0,0.0,0.0,0.0,4.775,0.1538224888478695,0,0,0,1,0,51.17868576051052,3070.2000000000003,1606.083976,244.33675,184.9,10.79477508588194
4153.0,63.36,13.6965,98.14,0.0,0.0,5.0,0.0,0.0,10.0,20.0,0.0,0.0,0.825,0.4995004995004995,0,0,1,0,0,63.37609982644628,633.6,1344.17451,52.272,83.48,8.142345707162812
9817.0,11.05,15.1938,87.51,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,11.438774689473686,663.0,1329.609438,46.962500000000006,3.41,1.7975788547454565
7391.0,59.86,17.5245,58.65,0.0,5.0,2.0,0.0,0.0,50.0,0.0,0.0,80.0,3.7,0.1399720055988802,1,0,0,1,0,59.884989349015314,2993.0,1027.811925,221.482,41.12,6.199894654228458
5630.0,65.15,10.7758,75.5,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,80.0,4.31,0.0666555574070988,1,1,0,0,0,65.16026331399017,3909.000000000001,813.5729,280.7965,79.26,7.987485699169714
1787.0,12.18,9.1384,76.66,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,12.184774413848563,60.9,700.549744,4.872,146.72,9.966771050479302
2882.0,65.59,12.0518,99.15,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,1,1,0,0,65.60298843445652,655.9000000000001,1194.93597,60.670750000000005,91.99,8.437800830494076
2312.0,32.7,16.2338,97.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,32.70223538664929,163.5,1578.250036,13.080000000000002,706.02,16.676211961500236
5908.0,64.88,11.1667,65.75,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,40.0,4.4,0.1166472254624229,1,1,0,0,0,64.89689005118473,3892.8,734.2105250000001,285.472,43.46,6.338948479109613
10587.0,40.26,22.1564,65.03,0.0,0.0,10.0,10.0,0.0,40.0,10.0,0.0,0.0,3.7,0.1999600079984003,0,0,0,1,0,40.26470214311076,1610.4,1440.8306920000002,148.962,306.41,12.781715816054597
3854.0,59.38,13.7777,97.22,0.0,0.0,2.0,0.0,5.0,20.0,0.0,0.0,0.0,1.725,0.079968012794882,1,0,1,0,0,59.38869445666624,1187.6,1339.467994,102.4305,154.05,10.137253932083942
3956.0,64.92,14.884,99.08,5.0,0.0,2.0,0.0,5.0,10.0,20.0,0.0,0.0,1.2,0.4663557628247834,1,1,1,0,0,64.92810011380864,649.2,1474.70672,77.904,182.05,10.73762155660911
8946.0,54.6,14.9873,75.61,0.0,0.0,5.0,0.0,0.0,70.0,0.0,0.0,100.0,5.025,0.0714183688044565,0,0,0,0,0,54.60898857581503,3822.0,1133.189753,274.365,126.06,9.449457028940708
9505.0,70.51,22.5399,60.06,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,1,0,70.51576700346767,4230.6,1353.746394,299.6675,234.73,11.70172897773336
9807.0,14.94,13.8146,47.32,0.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0,0.0,5.65,0.0249968753905761,1,0,0,0,0,15.400356952112675,1195.2,653.706872,84.411,1.41,0.9841676820674591
8024.0,69.98,3.2084,28.39,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,70.0,4.25,0.0333277787035494,1,1,0,0,0,69.98335617081798,4198.8,91.086476,297.415,27.13,5.219157726043457
2602.0,35.32,14.8029,99.05,10.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.75,2.395209580838324,1,0,1,0,0,35.325694971044044,176.6,1466.2272449999998,26.49,257.45,12.067918150517086
3848.0,63.88,13.9842,97.09,0.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.025,0.1332445036642238,1,1,0,0,0,63.88879014617377,638.8000000000001,1357.725978,65.477,154.45,10.146381975821216
2921.0,63.73,15.8797,99.19,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,0,1,0,0,63.73640131448833,637.3,1575.107443,58.95025,246.05,11.887333958871663
3317.0,63.13,11.5502,98.18,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,0,1,0,0,63.13628881231145,1262.6,1133.998636,91.5385,180.31,10.702399264721803
4304.0,65.05,12.3911,88.34,0.0,20.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,1.425,2.4975024975024978,0,1,0,0,0,65.06669661034167,650.5,1094.629774,92.69625,65.55,7.438035239674949
4013.0,62.83,12.959,99.06,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.825,0.4995004995004995,0,0,1,0,0,62.83961875123632,628.3,1283.71854,51.83474999999999,133.45,9.64128573839432
3994.0,32.87,3.6362,0.07,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,32.870004393061784,328.7,0.254534,24.6525,57.93,7.094910159479671
2367.0,2.51,0.0,0.09,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,2.51,12.55,0.0,1.004,61.82,7.273976201938377
7091.0,59.53,17.672,59.88,0.0,2.0,2.0,0.0,2.0,50.0,0.0,0.0,80.0,3.72,0.07690828686791,1,0,0,1,0,59.5469420326609,2976.5,1058.19936,221.4516,62.45,7.302189103025886
8187.0,70.24,17.7531,83.96,0.0,2.0,2.0,0.0,2.0,50.0,0.0,0.0,40.0,3.72,0.07690828686791,1,1,0,1,0,70.24593490056141,3511.9999999999995,1490.550276,261.2928,251.14,11.968718471065005
1491.0,17.85,12.8115,96.67,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,17.85844058955224,178.5,1238.487705,13.3875,146.72,9.966771050479302
829.0,0.0,1.3497,27.91,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,0.0002567309139235,0.0,37.670127,0.0,146.72,9.966771050479302
6642.0,60.25,15.2897,50.58,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,1.685,0.3180372557928214,1,0,0,0,0,60.25850773405941,903.75,773.353026,101.52125,90.89,8.400781477263141
4356.0,49.54,13.6007,62.77,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,1.1,0.3331112591605596,0,0,0,0,0,49.54893382104437,495.4,853.715939,54.49400000000001,95.55,8.555403152761508
10798.0,64.3,23.13,75.47,0.0,0.0,10.0,10.0,0.0,40.0,5.0,0.0,0.0,3.7,0.1999600079984003,0,1,0,1,0,64.30549819238401,2572.0,1745.6210999999998,237.91,317.48,12.93112891083528
5069.0,49.81,6.0406,49.06,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,49.81196155570559,2988.6000000000004,296.35183600000005,211.6925,151.07,10.068688623217243
3343.0,62.23,18.3653,97.97,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,0,1,1,0,62.23533300267058,1244.6,1799.2484410000002,90.2335,337.37,13.190082687455533
3941.0,62.59,13.2688,99.07,5.0,0.0,2.0,0.0,5.0,10.0,20.0,0.0,0.0,1.2,0.4663557628247834,1,0,1,0,0,62.6035060106442,625.9000000000001,1314.540016,75.108,97.32,8.612668142343585
9472.0,70.12,1.8734,27.06,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,4.95,0.0285673475217826,1,1,0,0,0,70.12103945466475,4908.400000000001,50.694204,347.09400000000005,48.76,6.634720264140872
2751.0,61.32,13.4532,97.2,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.575,1.3972055888223551,1,0,1,0,0,61.3249023432556,306.6,1307.6510400000002,35.259,266.73,12.210563254950635
7830.0,64.73,1.453,24.62,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.1249687578105473,0,1,0,0,0,64.73134941003396,2589.2000000000003,35.77286,189.33525,26.5,5.1670151661168475
8228.0,69.5,17.8269,84.1,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,1,0,69.50692682632601,4170.0,1499.2422899999997,295.375,216.43,11.38702644153431
764.0,0.0,1.3497,28.13,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,0.0001275217848386,0.0,37.967061,0.0,297.72,12.661575244531674
7395.0,46.71,15.4815,56.96,0.0,5.0,2.0,0.0,0.0,50.0,0.0,0.0,80.0,3.7,0.1399720055988802,1,0,0,0,0,46.72048420211628,2335.5,881.82624,172.827,84.1,8.164606210035295
8389.0,15.34,3.8722,29.74,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,15.343402045140325,920.4,115.15922799999998,65.195,33.84,5.726516295913189
7101.0,59.9,17.3844,59.8,0.0,2.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,2.91,0.0999750062484379,1,0,0,1,0,59.91690385560975,2396.0,1039.58712,174.309,61.49,7.259113325625354
9482.0,72.02,1.571,28.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,72.02085830243902,4321.2,43.988,306.085,51.24,6.765058036653558
3931.0,63.16,13.0844,99.0,5.0,0.0,2.0,0.0,5.0,10.0,20.0,0.0,0.0,1.2,0.4663557628247834,1,0,1,0,0,63.17555982702702,631.5999999999999,1295.3556,75.79199999999999,83.24,8.13369587080128
1905.0,14.8,11.4322,95.97,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,14.803431698207753,74.0,1097.148234,5.920000000000001,319.7,12.960622541106789
9147.0,55.23,16.5509,72.36,0.0,0.0,2.0,0.0,0.0,60.0,0.0,100.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,55.23784092656802,3313.8,1197.623124,234.7275,152.73,10.107005643505717
10771.0,53.65,20.6591,79.67,0.0,0.0,10.0,5.0,0.0,30.0,0.0,0.0,0.0,2.675,0.2856326763781777,0,0,0,1,0,53.65744654796634,1609.5,1645.910497,143.51375,221.02,11.467771184587631
10091.0,59.98,19.8773,82.35,0.0,3.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.44,0.433188937020993,0,0,0,1,0,59.986222281731095,1799.4,1636.895655,146.35119999999998,263.06,12.154600519125301
4743.0,85.16,13.1139,99.05,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,100.0,1.225,0.6662225183211192,0,1,1,0,0,85.18264130721631,425.8,1298.931795,104.321,57.36,7.067933506948973
3747.0,65.01,15.0905,98.13,0.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.025,0.1332445036642238,1,1,1,0,0,65.0151096606915,650.1,1480.830765,66.63525,289.8,12.549777154408972
2190.0,29.34,16.9492,99.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,1,0,29.35146118465208,146.7,1681.699624,11.736,146.72,9.966771050479302
5253.0,49.68,9.5146,78.49,0.0,0.0,2.0,0.0,2.0,50.0,0.0,0.0,0.0,3.66,0.038454143433955,1,0,0,0,0,49.6845617308289,2484.0,746.8009539999999,181.8288,163.7,10.352719990331403
6798.0,60.36,12.8631,59.88,0.0,2.0,2.0,0.0,2.0,70.0,0.0,0.0,100.0,5.12,0.0555478405776975,1,0,0,0,0,60.373941039420814,4225.2,770.242428,309.0432,55.24,6.965832681780372
1763.0,9.49,7.8624,76.63,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,9.494106152197917,47.45,602.4957119999999,3.796,146.72,9.966771050479302
2191.0,40.21,16.6984,99.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,40.21224717648754,201.05,1653.809536,16.084,735.94,16.892078089380387
4303.0,65.03,13.2245,88.32,0.0,20.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,1.425,2.4975024975024978,0,1,0,0,0,65.04716114957391,650.3,1167.98784,92.66775,68.05,7.544175451126649
8631.0,52.52,18.3063,76.64,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,0,0,1,0,52.52478005802869,2626.0,1402.994832,186.446,293.5,12.602286347234335
7802.0,64.88,1.1875,24.29,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.925,0.1249687578105473,0,1,0,0,0,64.88096469481604,2595.2,28.844375,189.774,29.89,5.43778654820012
1638.0,12.51,9.9792,90.37,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,12.511375103388124,62.55,901.820304,5.004,655.81,16.298048787279498
8431.0,70.4,18.417,70.43,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,4.95,0.0285673475217826,1,1,0,1,0,70.40891851835809,4928.0,1297.1093100000005,348.48,145.43,9.936115324854828
9845.0,10.07,14.2128,42.72,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.0499875031242189,1,0,0,0,0,10.0784224,402.8,607.170816,28.6995,72.08,7.7093656655598695
3413.0,63.74,12.1772,98.28,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,1,0,0,63.743894991915646,637.4,1196.775216,47.805,307.25,12.793193478015516
8484.0,42.31,13.3278,66.87,0.0,0.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,5.3,0.0266631115851219,1,0,0,0,0,42.31555664309496,3173.25,891.229986,224.243,160.38,10.279684490421761
445.0,9.08,1.3497,46.52,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,9.0804279155183,45.4,62.788044,3.632,146.72,9.966771050479302
5274.0,49.38,13.1286,100.15,0.0,0.0,2.0,0.0,5.0,60.0,0.0,0.0,100.0,4.525,0.0307644977695739,1,0,1,0,0,49.39061459021555,2962.8,1314.82929,223.44450000000003,123.86,9.390737744664055
1551.0,20.76,14.5226,101.43,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,20.77003903304028,103.8,1473.0273180000002,8.304,146.72,9.966771050479302
8929.0,54.4,14.5079,75.72,0.0,0.0,5.0,0.0,0.0,70.0,0.0,0.0,100.0,5.025,0.0714183688044565,0,0,0,0,0,54.40854095932203,3808.0,1098.538188,273.36,128.61,9.516572389318782
6721.0,56.33,14.6628,59.86,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.0533262231702439,1,0,0,0,0,56.3418274519337,4224.75,877.7152080000001,301.9288,74.2,7.793538891771516
10286.0,9.84,16.8607,35.37,0.0,3.0,5.0,0.0,0.0,40.0,10.0,0.0,90.0,3.015,0.1999500124968758,0,0,0,1,0,10.298740737692308,393.6,596.362959,29.6676,1.29,0.9208956615282771
3310.0,63.96,12.8115,98.05,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,1,1,0,0,63.96718138334668,1279.2,1256.167575,92.742,174.91,10.59145072401304
1029.0,0.0,1.3497,27.57,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,0.0002536034144346,0.0,37.211229,0.0,146.72,9.966771050479302
10044.0,60.59,19.6118,82.75,0.0,3.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.44,0.433188937020993,0,0,0,1,0,60.59665440565033,1817.7,1622.87645,147.83960000000002,243.87,11.85209310720961
5237.0,49.33,9.817,78.49,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,49.33493933544872,2959.8,770.5363299999999,209.6525,155.99,10.181361490965333
7260.0,59.96,17.5614,59.84,0.0,5.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,3.0,0.1749562609347663,1,0,0,1,0,59.97985028666415,2398.4,1050.874176,179.88,52.93,6.851243628066159
6507.0,60.13,12.7156,58.71,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.0666555574070988,1,0,0,0,0,60.150725510161024,3607.8,746.532876,259.1603,36.01,5.874811924803702
6013.0,27.33,6.6233,31.09,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.4,0.1166472254624229,1,0,0,0,0,27.330680204793047,1639.8,205.918397,120.252,302.72,12.731015932301181
7520.0,59.79,16.6468,59.82,0.0,5.0,2.0,0.0,2.0,55.0,0.0,0.0,80.0,4.16,0.1227854762322399,1,0,0,0,0,59.8191258138637,3288.45,995.811576,248.7264,34.18,5.7502004874174375
8821.0,57.2,17.1631,72.01,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,1,0,57.20704907791593,3432.0,1235.914831,243.1,175.32,10.599963432645104
1841.0,11.49,9.4998,97.25,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,1,0,0,11.49153479674054,114.9,923.85555,8.6175,601.93,15.86732776195259
4066.0,63.99,20.2609,99.14,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.825,0.4995004995004995,0,1,1,1,1,63.999467246198805,639.9,2008.665626,52.79175,212.16,11.310756019667311
8673.0,53.94,21.736,68.87,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,0,0,1,0,53.94544071498146,2697.0,1496.9583200000002,191.487,275.13,12.336521656182843
1862.0,11.86,9.7948,97.1,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,11.86226091161508,118.6,951.07508,8.895,420.65,14.164427685767683
1286.0,24.31,12.2804,44.27,0.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,24.31122320465294,243.1,543.653308,18.2325,444.44,14.415966743218139
1968.0,22.13,12.2952,96.98,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,22.1328626713466,110.65,1192.388496,8.852,416.52,14.119682919147758
2758.0,51.9,18.3506,96.7,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.575,1.3972055888223551,1,0,0,1,0,51.90478302700809,259.5,1774.50302,29.8425,370.99,13.602965051817433
3261.0,65.32,13.5712,98.02,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,1,1,0,0,65.32378686240035,1306.4,1330.249024,94.71399999999998,351.27,13.364355788273066
2106.0,23.17,15.8724,98.17,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,23.17190728363098,115.85,1558.193508,9.268,816.96,17.445358312559872
2095.0,19.8,14.2866,98.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,19.80152303638538,99.0,1401.086862,7.920000000000001,919.92,18.092063834144387
9078.0,55.01,16.3887,70.89,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,55.01712451672901,3300.6,1161.794943,233.7925,163.06,10.338727246108038
3983.0,25.33,3.5993,0.06,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,25.33000188593136,253.3,0.2159579999999999,18.9975,114.5,9.131882979732584
10938.0,54.74,20.5338,82.62,0.0,0.0,10.0,10.0,0.0,50.0,0.0,0.0,0.0,4.4,0.166638893517747,0,0,0,1,0,54.74836333525265,2737.0,1696.502556,240.856,202.84,11.140219241380567
3327.0,63.58,13.6597,98.35,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,0,1,0,0,63.584841194576576,1271.6,1343.431495,92.191,277.49,12.371392608956594
4514.0,54.71,11.3585,99.08,0.0,0.0,5.0,5.0,5.0,40.0,0.0,0.0,20.0,3.525,0.0999800039992001,0,0,1,0,0,54.73751589682151,2188.4,1125.40018,192.85275,40.89,6.185917081763059
4834.0,79.5,12.6713,99.16,0.0,5.0,10.0,0.0,10.0,50.0,0.0,0.0,100.0,4.45,0.2499583402766205,0,1,1,0,0,79.53302197392904,3975.0,1256.486108,353.77500000000003,38.04,6.007753030480023
10023.0,56.45,19.007,83.46,0.0,3.0,10.0,2.0,0.0,30.0,0.0,0.0,0.0,2.57,0.4061230865354577,0,0,0,1,0,56.4568955627907,1693.5,1586.32422,145.0765,230.04,11.622870649615262
2168.0,21.63,13.7851,98.31,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,21.6318238028463,108.15,1355.213181,8.652,743.06,16.942477148133012
5309.0,50.16,12.8041,98.08,0.0,0.0,2.0,0.0,2.0,60.0,0.0,0.0,100.0,4.36,0.0322528624415416,1,0,1,0,0,50.17200483823726,3009.6,1255.826128,218.6976,104.6,8.840381568728152
486.0,4.87,1.3497,29.18,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,4.870154660302376,48.7,39.384246,3.6525,254.64,12.023968786988394
2878.0,64.98,14.6259,99.15,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,1,1,0,0,64.98661025610812,649.8000000000001,1450.157985,60.1065,219.37,11.438890551201963
2347.0,34.42,16.1305,97.06,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,34.42233808179266,172.10000000000002,1565.6263300000005,13.768,669.61,16.404085211624622
7931.0,70.05,1.5931,32.77,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,5.36,0.0533262231702439,1,1,0,0,0,70.05161378321483,5253.75,52.205887,375.468,32.34,5.619910692982649
4162.0,64.66,15.2307,98.13,0.0,0.0,5.0,0.0,0.0,10.0,20.0,0.0,0.0,0.825,0.4995004995004995,0,1,1,0,0,64.67282248276423,646.5999999999999,1494.588591,53.3445,116.55,9.189885603147777
5664.0,65.32,10.466,72.47,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,50.0,4.31,0.0666555574070988,1,1,0,0,0,65.3341770284112,3919.2,758.47102,281.52919999999995,53.49,6.879355541333532
10159.0,59.57,19.0218,82.47,0.0,0.0,10.0,3.0,0.0,30.0,0.0,0.0,0.0,2.545,0.3029385034837928,0,0,0,1,0,59.57742804037123,1787.1,1568.727846,151.60565,211.18,11.293090051714387
10419.0,40.24,16.8017,67.38,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.35,0.3332222592469177,0,0,0,0,0,40.24448782425276,1207.2,1132.098546,94.564,252.25,11.98630260052163
5445.0,64.62,11.7789,84.38,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,64.62823790784915,3877.2,993.903582,274.635,120.64,9.303380217599448
8470.0,69.64,17.8195,71.75,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,1,0,1,0,69.64753550495078,4178.4,1278.549125,295.97,169.66,10.481109884908376
6183.0,60.26,10.7905,59.97,0.0,5.0,2.0,2.0,2.0,50.0,0.0,0.0,100.0,3.94,0.1296056285872986,1,0,0,0,0,60.27058573998037,3013.0,647.106285,237.4244,61.12,7.242378789247974
8197.0,69.66,17.3401,85.3,0.0,2.0,2.0,0.0,2.0,50.0,0.0,0.0,40.0,3.72,0.07690828686791,1,1,0,1,0,69.66742823689232,3483.0,1479.11053,259.1352,199.11,11.070328770562297
1609.0,17.16,10.2964,90.11,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,17.161231642489813,85.8,927.808604,6.864000000000001,753.3,17.014331399448462
