depth_ft,weight_on_bit_klb,torque_ftlb,rpm,rop_ft_hr,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,rop_ft_hr_outlier,weight_on_bit_klb_outlier,torque_ftlb_outlier,rpm_outlier,is_outlier_any,hardness_index,soft_to_hard_ratio,chlorite_likely_imputed,high_wob,high_rpm,high_torque,aggressive_drilling,mse_simplified,quartz_x_wob,rpm_x_torque,hardness_x_wob,rop_log,depth_bin,rop_transformed
407.0,3.53,1.3497,31.54,301.32,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.5301412721534526,17.65,42.569538,1.412,5.711486059041233,0.0,12.71165941241665
408.0,3.47,1.3497,32.17,212.05,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.4702047526596247,17.35,43.419849,1.388,5.361526879945921,0.0,11.308776140715867
409.0,3.82,1.3497,31.59,112.27,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8203797383594575,19.1,42.637023,1.528,4.729774349212622,0.0,9.067904783366952
410.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
411.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
412.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
413.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
414.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
415.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
416.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
417.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.8202905814966255,19.1,42.637023,1.528,4.995318589984363,0.0,9.966771050479302
418.0,1.95,1.3497,31.43,134.58,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,1.9503151873913367,9.75,42.421071,0.78,4.909561872002819,0.0,9.6699170215347
419.0,1.36,1.3497,31.28,64.34,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,1.360656077948718,6.800000000000001,42.218616,0.544,4.179604406172924,0.0,7.385587332909523
420.0,3.27,1.3497,31.57,161.35,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.27026406810238,16.35,42.610029,1.308,5.089754498548855,0.0,10.301138689362347
421.0,4.95,1.3497,30.69,234.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,4.950176497903618,24.75,41.422293,1.98,5.46247495271432,0.0,11.700894496877046
422.0,9.48,1.3497,32.47,258.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.480169712113232,47.400000000000006,43.82475899999999,3.792,5.557677121995229,0.0,12.079898684587956
423.0,8.07,1.3497,32.24,330.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,8.070131845618713,40.35,43.514328,3.228,5.802209005711098,0.0,13.095883045405815
424.0,7.26,1.3497,32.36,369.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,7.260118338278963,36.3,43.676292,2.904,5.913692176933441,0.0,13.580155793342707
425.0,5.27,1.3497,31.18,377.61,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.270111444430909,26.35,42.083646,2.108,5.936506651527301,0.0,13.680939287733874
426.0,12.79,1.3497,31.18,384.87,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,12.79010934225213,63.95,42.083646,5.116,5.955500525174395,0.0,13.765286073776856
427.0,8.46,1.3497,31.21,384.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,8.460109438925983,42.3,42.124137,3.3840000000000003,5.955578268543573,0.0,13.765632137667938
428.0,4.43,1.3497,31.1,90.1,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,4.430465826989235,22.15,41.97567,1.772,4.511957804265912,0.0,8.373989465005826
429.0,5.34,1.3497,31.19,170.08,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.34024749922394,26.7,42.097143,2.136,5.142131283358708,0.0,10.49003002298205
430.0,6.56,1.3497,31.02,214.86,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.560194851277516,32.8,41.86769399999999,2.624,5.3746300493972,0.0,11.359114774962201
431.0,6.56,1.3497,35.74,225.61,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.56021380320007,32.8,48.238278,2.624,5.4232304782468335,0.0,11.547274680633207
432.0,5.01,1.3497,47.17,237.78,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.010267737705538,25.05,63.665349,2.004,5.475542625917242,0.0,11.752383388197213
433.0,7.92,1.3497,49.54,232.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,7.920287315821588,39.6,66.864138,3.168,5.454081030530934,0.0,11.667909865580981
434.0,5.55,1.3497,47.07,118.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.55053427280296,27.75,63.530379,2.22,4.786658062033468,0.0,9.25545137666873
435.0,2.3,1.3497,46.82,36.28,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,2.301741332433177,11.5,63.19295399999999,0.92,3.6184569898173904,0.0,5.892803944150929
436.0,7.26,1.3497,46.85,57.88,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,7.26109230342028,36.3,63.233445,2.904,4.075501474420621,0.0,7.09255162895557
437.0,13.44,1.3497,47.38,246.21,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,13.440259722142798,67.2,63.948786,5.376,5.510238177839766,0.0,11.889911251843378
438.0,8.15,1.3497,49.91,302.41,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,8.150222748254084,40.75,67.36352699999999,3.26,5.715085026160327,0.0,12.72673561742303
439.0,6.25,1.3497,47.03,305.83,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.250207547707952,31.25,63.476391,2.5,5.726293848284959,0.0,12.773777041859304
440.0,6.98,1.3497,46.84,324.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.98019470863901,34.900000000000006,63.219948,2.7920000000000003,5.785915304194724,0.0,13.026231639628447
441.0,13.05,1.3497,46.28,359.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,13.050173975367647,65.25,62.464116,5.220000000000001,5.88618736131146,0.0,13.459416581190643
442.0,9.36,1.3497,48.75,392.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.360167454444811,46.8,65.79787499999999,3.744,5.976147842996089,0.0,13.857432173426435
443.0,10.55,1.3497,47.08,471.83,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,10.55013467250763,52.75,63.54387599999999,4.220000000000001,6.15873591585556,0.0,14.693397395918616
444.0,9.08,1.3497,46.52,495.63,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1,0.4,0.3992015968063872,1,0,0,0,0,9.080126680744089,45.4,62.788044,3.632,6.207845282042803,0.0,14.9248486880348
445.0,9.08,1.3497,46.52,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.0804279155183,45.4,62.788044,3.632,4.995318589984363,0.0,9.966771050479302
446.0,8.58,1.3497,46.83,512.54,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1,0.4,0.3992015968063872,1,0,0,0,0,8.5801233176295,42.9,63.206451,3.4320000000000004,6.241327923121573,0.0,15.08429342988499
447.0,5.39,1.3497,45.76,231.12,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.3902672187600045,26.95,61.762272,2.156,5.447254479322408,0.0,11.641135490132104
448.0,5.8,1.3497,32.51,116.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,5.800378102085308,29.0,43.878747,2.32,4.762515756711869,0.0,9.175526945338387
449.0,3.62,1.3497,41.85,108.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.620522621622872,18.1,56.484945,1.4480000000000002,4.691989877940651,0.0,8.944799023358586
450.0,8.46,1.3497,43.74,189.56,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,8.460311419939865,42.3,59.035878,3.3840000000000003,5.24996710560699,0.0,10.886827641502821
451.0,10.81,1.3497,40.38,309.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,10.81017584901752,54.05,54.500886,4.324000000000001,5.739535644362019,0.0,12.829521107543497
452.0,20.3,1.3497,41.6,319.55,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,20.300175702591066,101.5,56.14752,8.120000000000001,5.770038270433266,0.0,12.95863455545153
453.0,11.7,1.3497,44.88,341.24,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,11.700177507797802,58.5,60.574536,4.68,5.835512245334096,0.0,13.23913410841532
454.0,13.72,1.3497,40.35,195.25,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,13.720278912194,68.60000000000001,54.460395,5.488,5.279389356662517,0.0,10.996967016041376
455.0,13.72,1.3497,40.35,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,13.720371160601104,68.60000000000001,54.460395,5.488,4.995318589984363,0.0,9.966771050479302
456.0,20.78,1.3497,31.56,319.77,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,20.78013320574145,103.9,42.596532,8.312000000000001,5.770724355409969,0.0,12.961550029326649
457.0,16.52,1.3497,42.1,533.53,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1,0.4,0.3992015968063872,1,0,0,0,0,16.52010650067474,82.6,56.82237,6.6080000000000005,6.281387856111729,0.0,15.276826463133975
458.0,9.97,1.3497,40.86,507.56,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1,0.4,0.3992015968063872,1,0,0,0,0,9.970108652485372,49.85,55.148742,3.988,6.231583202628153,0.0,15.037750779203067
459.0,9.94,1.3497,41.24,363.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940153320923311,49.7,55.661628,3.976,5.897236281823016,0.0,13.507818523965604
460.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
461.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
462.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
463.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
464.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
465.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
466.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
467.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
468.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
469.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
470.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
471.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
472.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
473.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
474.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
475.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
476.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
477.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,9.940379347290945,49.7,55.661628,3.976,4.995318589984363,0.0,9.966771050479302
478.0,0.59,1.3497,25.52,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,4.034434399999999,2.95,34.444343999999994,0.236,0.0,0.0,0.0
479.0,3.83,1.3497,30.12,122.19,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,3.830332675646481,19.15,40.652964,1.532,4.813727878973883,0.0,9.345644728238586
480.0,0.91,1.3497,29.15,54.06,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,0.9107276448122804,4.55,39.343755,0.364,4.008423499714461,0.0,6.907748019888728
481.0,3.28,1.3497,29.39,141.77,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,3.2802797833474395,32.8,39.667683,2.46,4.961234943801129,0.0,9.848022828572342
482.0,1.13,1.3497,29.65,167.97,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,1.130238234343374,11.3,40.018605,0.8474999999999999,5.129721184372558,0.0,10.44504981446265
483.0,1.35,1.3497,29.74,165.8,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,1.3502420847837888,13.5,40.140078,1.0125000000000002,5.116795489924646,0.0,10.398349401168439
484.0,3.51,1.3497,29.45,216.28,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,3.510183774862453,35.099999999999994,39.748665,2.6325,5.381186844370332,0.0,11.384366258929571
485.0,4.53,1.3497,29.2,207.36,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,4.530190052755944,45.3,39.41124,3.3975,5.339267352876991,0.0,11.223639586763449
486.0,4.87,1.3497,29.18,254.64,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,4.870154660302376,48.7,39.384246,3.6525,5.543770204782081,0.0,12.023968786988394
487.0,5.26,1.3497,28.66,282.58,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,5.260136885247178,52.6,38.682402,3.945,5.647494270309412,0.0,12.445854438854637
488.0,9.64,1.3497,30.41,312.47,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,9.640131350412828,96.4,41.044377,7.23,5.747703661714129,0.0,12.863998460928766
489.0,5.07,1.3497,29.21,306.98,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,5.070128423521939,50.7,39.424737,3.8025,5.730034845800267,0.0,12.789506788049808
490.0,8.58,1.3497,30.56,306.54,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,8.580134551727287,85.8,41.246832,6.4350000000000005,5.728605160087547,0.0,12.783493656609581
491.0,7.4,1.3497,28.68,203.42,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,7.400190283615986,74.0,38.709396,5.550000000000001,5.32017670090093,0.0,11.151000653903768
492.0,11.52,1.3497,29.18,250.15,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,11.520157436224816,115.2,39.384246,8.64,5.526050370196054,0.0,11.952986326026556
493.0,6.28,1.3497,32.4,291.13,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.280150203613382,62.8,43.73027999999999,4.71,5.677198908673179,0.0,12.568709406134866
494.0,5.77,1.3497,30.99,301.82,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,5.770138578680052,57.7,41.827203,4.3275,5.713138569580226,0.0,12.71858015040899
495.0,8.33,1.3497,33.04,310.54,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,8.330143597127677,83.3,44.59408799999999,6.2475000000000005,5.74152774089846,0.0,12.83792327499528
496.0,7.64,1.3497,34.73,328.77,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,7.640142572787274,76.39999999999999,46.875081,5.73,5.798395441767263,0.0,13.0795555205935
497.0,6.27,1.3497,36.74,372.3,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.270133190024442,62.7,49.587978,4.7025,5.922382385920538,0.0,13.61847704329555
498.0,4.02,1.3497,36.38,347.39,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,4.02014134164076,40.2,49.102086,3.015,5.853322541925776,0.0,13.316235900739306
499.0,4.59,1.3497,35.81,305.08,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,4.590158421308466,45.9,48.332757,3.4425,5.723846505691943,0.0,12.763494697755618
500.0,7.92,1.3497,34.22,295.3,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,7.920156400846568,79.2,46.186734,5.94,5.691372454579519,0.0,12.627652797138063
501.0,6.1,1.3497,35.79,318.41,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.100151704550593,61.0,48.30576299999999,4.574999999999999,5.766475543994624,0.0,12.943503040524678
502.0,6.1,1.3497,35.79,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.100329215313842,30.5,48.30576299999999,2.44,4.995318589984363,0.0,9.966771050479302
503.0,6.59,1.3497,36.1,365.51,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.590133300968483,65.9,48.72417,4.9425,5.904025806084079,0.0,13.537627935881114
504.0,6.31,1.3497,35.45,428.97,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.310111536353676,63.1,47.846865,4.7325,6.063715438811887,0.0,14.253579461408084
505.0,6.31,1.3497,35.45,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,0,0,0,0,6.310326087814352,31.55,47.846865,2.524,4.995318589984363,0.0,9.966771050479302
506.0,6.75,1.3497,35.26,440.22,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.750108103541331,67.5,47.590422,5.0625,6.089543617267617,0.0,14.372094333856912
507.0,7.31,1.3497,35.86,343.27,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,7.31014099348054,73.1,48.400242,5.4825,5.84142623323418,0.0,13.264697928002255
508.0,6.82,1.3497,34.38,309.68,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,6.820149835919791,68.2,46.402686,5.115,5.738763443551447,0.0,12.826265285189026
509.0,9.25,1.3497,35.94,336.88,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0.75,0.1998001998001998,1,0,0,0,0,9.250143988298852,92.5,48.50821799999999,6.9375,5.822690802859296,0.0,13.18384210753987
