depth_ft,weight_on_bit_klb,torque_ftlb,rpm,rop_ft_hr,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,rop_ft_hr_outlier,weight_on_bit_klb_outlier,torque_ftlb_outlier,rpm_outlier,is_outlier_any
6570.0,60.06,15.7396,67.67,132.21,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6571.0,60.3,15.865,67.52,113.19,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6572.0,60.27,15.8281,67.74,106.36,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6573.0,60.09,15.3339,67.57,107.84,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6574.0,60.03,15.2823,67.37,104.19,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6575.0,60.41,15.3339,67.88,107.6,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6576.0,39.2,11.1741,69.13,45.69,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6577.0,58.1,14.5226,79.16,211.94,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6578.0,59.64,15.0979,79.38,128.01,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6579.0,60.12,16.0789,79.56,125.94,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6580.0,60.23,14.9357,79.4,95.12,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6581.0,59.34,15.4593,78.93,110.03,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6582.0,59.99,14.9873,79.23,120.58,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6583.0,60.17,15.7322,79.23,130.66,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6584.0,59.62,14.7808,79.09,106.03,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6585.0,60.37,14.9504,79.09,123.14,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6586.0,60.22,15.179,78.95,108.41,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6587.0,59.89,15.6142,88.97,99.2,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6588.0,60.22,15.4888,88.13,101.34,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6589.0,59.81,15.2454,88.09,98.35,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0
6590.0,60.0,15.3044,88.35,101.0,0.0,2.0,2.0,0.0,0.0,60.0,0.0,100.0,0.0,0,0,0,0,0
6591.0,60.24,14.884,88.7,104.0,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6592.0,59.84,15.7986,97.88,92.62,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6593.0,60.2,16.3813,97.77,116.3,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6594.0,59.76,16.5657,97.78,108.5,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6595.0,60.16,16.4772,97.74,119.68,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6596.0,59.73,16.4182,98.16,95.21,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6597.0,60.36,17.4286,97.59,110.16,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6598.0,60.14,14.6701,64.58,107.37,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6599.0,60.27,14.7439,64.91,93.49,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6600.0,59.67,14.3087,64.54,79.78,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6601.0,59.74,14.4636,64.33,87.3,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6602.0,41.33,10.3701,32.09,43.84,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6603.0,59.27,15.8355,44.0,194.08,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6604.0,59.54,14.2645,50.62,148.41,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6605.0,58.88,16.5435,47.99,53.93,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6606.0,60.13,15.5331,45.91,84.18,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6607.0,44.24,11.9116,51.75,15.92,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6608.0,59.76,15.5478,52.98,254.26,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6609.0,59.97,15.5995,52.91,102.08,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6610.0,3.33,0.0,0.04,67.66,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6611.0,3.47,5.2736,49.0,125.46,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6612.0,20.54,8.2312,48.15,300.0,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6613.0,39.28,10.4218,49.96,174.78,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6614.0,40.07,11.9633,48.23,78.37,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6615.0,48.04,13.667,48.92,96.11,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6616.0,49.94,14.3825,48.85,97.12,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6617.0,49.84,13.2761,49.38,80.28,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6618.0,49.55,12.4943,43.62,60.48,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6619.0,49.49,12.9295,43.88,63.05,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6620.0,54.52,15.7027,45.38,98.94,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,0,0,0,0,0
6621.0,50.5,13.0991,42.61,56.91,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6622.0,50.11,15.4815,42.99,71.74,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6623.0,50.74,15.0242,37.97,66.96,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6624.0,49.62,13.7187,54.47,89.1,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6625.0,50.2,13.9768,53.88,94.03,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6626.0,51.67,14.2128,53.73,94.09,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6627.0,53.12,14.5447,53.74,90.4,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6628.0,54.07,14.707,59.19,99.22,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6629.0,58.56,15.9314,58.5,107.42,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6630.0,58.8,15.5405,52.41,112.75,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6631.0,59.1,15.9314,51.62,107.67,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6632.0,56.57,14.8324,51.33,81.14,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6633.0,59.87,15.9019,51.24,112.78,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6634.0,59.84,16.1158,50.7,98.94,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6635.0,45.23,12.6345,57.71,34.19,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6636.0,59.28,15.3487,60.15,161.34,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6637.0,59.98,14.9725,60.15,104.66,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6638.0,59.77,15.1864,60.17,99.74,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6639.0,59.87,15.3413,59.67,107.48,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6640.0,60.01,15.6437,60.1,113.74,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6641.0,59.84,15.4593,59.08,111.15,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6642.0,60.25,15.2897,50.58,90.89,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6643.0,60.23,15.2971,51.29,99.69,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6644.0,59.78,15.5405,50.86,91.7,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6645.0,59.69,15.5847,51.55,100.12,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6646.0,60.33,15.4446,50.92,97.83,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6647.0,59.93,15.4298,50.74,93.42,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6648.0,60.29,15.4372,50.84,92.14,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,0,0,0,0,0
6649.0,60.04,15.3192,51.24,90.41,0.0,5.0,2.0,5.0,2.0,15.0,0.0,0.0,100.0,0,0,0,0,0
6650.0,59.95,15.4372,50.89,84.59,0.0,5.0,2.0,5.0,2.0,15.0,0.0,0.0,100.0,0,0,0,0,0
6651.0,60.58,15.629,51.16,100.15,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6652.0,60.08,15.6806,50.47,105.52,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6653.0,59.73,15.2749,52.0,108.44,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6654.0,60.33,15.4667,51.46,96.0,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6655.0,60.02,15.5773,51.32,102.45,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6656.0,59.52,15.57,51.66,95.67,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6657.0,60.34,15.5257,51.3,103.26,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6658.0,60.27,15.2159,51.0,93.26,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6659.0,60.03,15.2602,50.2,95.79,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6660.0,60.31,15.1422,50.98,87.61,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6661.0,60.37,15.002,51.9,83.2,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6662.0,59.77,14.707,50.7,78.44,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6663.0,60.09,14.8619,50.6,85.89,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6664.0,59.89,14.2571,51.42,83.51,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6665.0,60.08,14.3825,50.76,84.76,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6666.0,60.39,14.7734,51.44,90.8,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6667.0,59.88,14.9504,51.14,92.2,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6668.0,59.9,14.53,50.79,73.19,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6669.0,59.98,14.6628,51.26,91.83,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6670.0,59.04,14.6923,50.55,150.4,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6671.0,60.24,15.179,50.11,73.77,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6672.0,59.41,13.6154,51.0,73.24,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6673.0,60.79,14.7291,51.52,79.19,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6674.0,59.83,13.8588,51.72,78.98,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6675.0,60.17,15.4077,51.14,64.71,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6676.0,60.01,13.9989,51.95,78.53,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6677.0,59.49,14.1391,52.7,69.88,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6678.0,59.65,13.3278,54.37,61.48,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6679.0,59.73,13.8588,52.81,70.98,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6680.0,59.66,12.7598,52.17,73.62,0.0,5.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6681.0,59.85,13.5785,52.39,73.9,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6682.0,60.27,14.4046,52.49,62.67,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6683.0,60.47,15.0905,50.52,72.65,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6684.0,59.76,15.0832,53.93,74.41,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6685.0,59.81,13.7703,55.63,62.15,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6686.0,60.52,14.8103,53.12,79.04,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6687.0,59.75,13.2466,55.54,72.44,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6688.0,60.5,14.648,54.85,71.21,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6689.0,59.68,13.1434,55.65,68.34,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6690.0,60.16,14.0285,56.07,77.93,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6691.0,60.1,13.9178,55.03,70.08,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6692.0,60.31,14.3825,55.54,61.76,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6693.0,60.13,13.7334,52.58,72.18,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6694.0,60.22,14.353,58.32,69.77,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6695.0,60.26,12.9885,55.62,53.65,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6696.0,59.87,13.9768,51.95,70.5,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6697.0,54.04,14.9357,29.47,41.01,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6698.0,60.01,16.5583,51.02,60.9,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6699.0,56.62,14.5374,59.87,57.45,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6700.0,57.17,15.2012,59.87,70.24,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6701.0,60.53,16.9123,59.86,96.7,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6702.0,59.9,15.2086,59.86,63.66,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6703.0,54.82,13.9989,59.87,56.57,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6704.0,59.83,15.5036,59.85,81.13,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6705.0,60.97,15.3929,59.88,66.7,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6706.0,55.44,13.7187,59.85,56.64,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6707.0,55.07,14.4784,59.86,68.07,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6708.0,54.92,14.3825,59.87,61.46,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6709.0,55.37,13.8809,59.89,61.24,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6710.0,59.5,16.1453,59.87,71.48,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6711.0,58.83,14.4415,59.88,70.36,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6712.0,56.62,15.7912,59.89,52.2,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6713.0,55.78,13.7039,59.89,65.92,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6714.0,56.69,15.6511,59.87,63.49,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6715.0,55.67,12.9885,59.88,53.29,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6716.0,56.09,13.7556,59.87,63.07,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6717.0,56.11,13.8957,59.85,63.39,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6718.0,55.93,14.1612,59.87,61.31,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6719.0,56.24,14.2423,59.87,63.94,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6720.0,55.54,15.0979,59.87,74.86,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6721.0,56.33,14.6628,59.86,74.2,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6722.0,55.68,13.9916,59.88,48.96,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6723.0,56.24,13.9252,59.88,58.72,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6724.0,58.86,14.9209,59.87,78.47,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6725.0,57.01,9.2712,59.87,58.52,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6726.0,58.34,14.8988,59.87,61.11,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6727.0,56.99,12.0002,58.32,71.23,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6728.0,56.71,12.0665,57.3,58.9,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6729.0,53.56,14.2718,54.01,74.84,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6730.0,55.06,14.5079,51.0,50.58,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6731.0,55.12,15.5847,51.02,56.82,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6732.0,55.11,15.5921,51.0,55.11,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6733.0,55.24,15.7248,51.01,56.74,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6734.0,56.67,13.2614,51.0,56.25,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6735.0,56.75,17.0008,51.01,63.2,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6736.0,56.58,16.8091,51.03,56.49,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6737.0,55.62,14.8988,51.02,55.25,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6738.0,56.47,15.5478,51.01,56.16,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6739.0,55.33,12.3542,51.02,52.59,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6740.0,54.84,11.8305,51.0,50.7,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,0,0,0,0,0
6741.0,55.94,16.0199,51.0,53.55,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6742.0,56.49,17.1483,51.02,58.72,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6743.0,54.96,11.4839,51.01,54.24,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6744.0,56.7,15.7396,51.0,54.16,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6745.0,56.87,15.6142,51.01,52.37,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6746.0,57.48,17.1188,51.02,53.6,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6747.0,53.98,13.5343,59.87,50.26,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6748.0,56.97,13.1581,59.86,71.62,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6749.0,59.07,14.5521,59.85,76.89,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6750.0,60.19,16.2485,59.85,77.66,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6751.0,59.98,13.3941,50.06,56.34,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6752.0,56.59,13.1655,52.01,50.69,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6753.0,56.51,14.7144,52.02,54.89,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6754.0,53.98,13.1729,59.87,52.51,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6755.0,55.38,12.5976,59.95,141.8,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6756.0,56.31,12.3911,60.08,55.48,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6757.0,56.0,12.037,59.99,52.46,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6758.0,55.99,11.9854,60.34,57.23,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6759.0,60.45,12.9369,60.21,68.23,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6760.0,60.74,13.372,52.92,51.14,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6761.0,59.86,13.5638,50.52,62.16,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6762.0,60.18,13.7113,50.12,59.12,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6763.0,60.17,13.431,50.62,47.71,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6764.0,59.75,13.0327,49.41,52.29,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6765.0,53.94,11.5576,37.5,108.42,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6766.0,49.29,10.2743,39.19,16.08,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6767.0,5.72,6.3873,25.6,47.56,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6768.0,17.35,8.0689,25.17,230.29,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6769.0,43.18,12.2214,33.08,295.23,0.0,1.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6770.0,57.87,11.565,40.53,222.39,0.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6771.0,4.35,9.8686,32.95,94.01,0.0,1.0,2.0,0.0,2.0,70.0,0.0,0.0,100.0,0,0,0,0,0
6772.0,28.53,12.6123,38.33,219.33,0.0,2.0,2.0,0.0,2.0,70.0,0.0,0.0,100.0,0,0,0,0,0
