depth_ft,weight_on_bit_klb,torque_ftlb,rpm,rop_ft_hr,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,rop_ft_hr_outlier,weight_on_bit_klb_outlier,torque_ftlb_outlier,rpm_outlier,is_outlier_any,hardness_index,soft_to_hard_ratio,chlorite_likely_imputed,rop_per_wob,rop_per_rpm,rop_per_torque,high_wob,high_rpm,high_torque,aggressive_drilling,mse_simplified,quartz_x_wob,rpm_x_torque,hardness_x_wob,rop_log,depth_bin
866.0,0.0,1.3497,25.97,175.63,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,17563.0,6.760200153964588,129.16819886739722,0,0,0,0,0.00019956563994534272,0.0,35.051708999999995,0.0,5.174057149167352,1.0
867.0,0.0,1.3497,24.62,162.4,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16240.0,6.5935850588712945,119.4381113480915,0,0,0,0,0.00020460325103134041,0.0,33.229614,0.0,5.096201182425903,1.0
868.0,0.0,1.3497,25.58,166.01,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16601.0,6.487299726455646,122.09310877399426,0,0,0,0,0.00020795883628478497,0.0,34.52532599999999,0.0,5.118053690863526,1.0
869.0,0.0,1.3497,26.42,169.86,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16986.0,6.426787741203178,124.92461572405679,0,0,0,0,0.0002099197857184906,0.0,35.659074,0.0,5.140844507723473,1.0
870.0,0.0,1.3497,25.55,153.01,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,15300.999999999998,5.9863067292644745,112.53217621534162,0,0,0,0,0.00022536161939615737,0.0,34.484835,0.0,5.037017535370374,1.0
871.0,0.0,1.3497,25.75,182.06,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,18206.0,7.067546583850931,133.89718320217696,0,0,0,0,0.00019088688416543087,0.0,34.754774999999995,0.0,5.2098139679566335,1.0
872.0,0.0,1.3497,25.61,158.35,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,15835.0,6.18071818891491,116.45951312789586,0,0,0,0,0.00021827366127810053,0.0,34.565816999999996,0.0,5.0711030408633455,1.0
873.0,0.0,1.3497,25.36,152.91,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,15291.0,6.027197477335435,112.45863058027507,0,0,0,0,0.00022383201674077948,0.0,34.228392,0.0,5.0363680159918625,1.0
874.0,0.0,1.3497,25.42,149.68,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14968.0,5.885961462839166,110.08310656762522,0,0,0,0,0.00022920284588148838,0.0,34.309374,0.0,5.015158382823841,1.0
875.0,0.0,1.3497,25.3,160.0,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16000.0,6.321612011062821,117.67301610649409,0,0,0,0,0.0002134079745015937,0.0,34.14741,0.0,5.081404364984463,1.0
876.0,0.0,1.3497,25.6,160.28,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16028.0,6.258492776259273,117.87894388468045,0,0,0,0,0.00021556129515253606,0.0,34.55232,0.0,5.083141984883004,1.0
877.0,0.0,1.3497,25.44,176.85,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,17685.0,6.9489194499017675,130.06545561520923,0,0,0,0,0.00019414434015605566,0.0,34.336368,0.0,5.180940498394464,1.0
878.0,0.0,1.3497,25.41,163.17,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16316.999999999998,6.418961447678992,120.004412738104,0,0,0,0,0.00021017206152714794,0.0,34.295877,0.0,5.100902476306427,1.0
879.0,0.0,1.3497,25.24,146.43,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14643.0,5.79920792079208,107.69287342796206,0,0,0,0,0.00023263062004916688,0.0,34.066427999999995,0.0,4.993353486861729,1.0
880.0,0.0,1.3497,25.26,147.8,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14780.0,5.848832607835377,108.70044862837392,0,0,0,0,0.00023065707326973817,0.0,34.093422,0.0,5.002603122398992,1.0
881.0,0.0,1.3497,25.33,187.11,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,18711.0,7.383977900552487,137.6112377730382,0,0,0,0,0.00018270575566481403,0.0,34.187901,0.0,5.237026898104929,1.0
882.0,0.0,1.3497,25.35,136.17,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13616.999999999998,5.369479495268138,100.14709127013312,0,0,0,0,0.00025124757673667205,0.0,34.214895,0.0,4.921221032490315,1.0
883.0,0.0,1.3497,25.44,163.93,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16393.0,6.441257367387033,120.56335956460985,0,0,0,0,0.0002094447236793949,0.0,34.336368,0.0,5.105521141460061,1.0
884.0,0.0,1.3497,25.16,191.79,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,19179.0,7.619785458879618,141.05317349415313,0,0,0,0,0.00017705136600625653,0.0,33.958452,0.0,5.261601513611377,1.0
885.0,0.0,1.3497,25.66,134.45,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13444.999999999998,5.237631476431631,98.88210634698831,0,0,0,0,0.0002575732708612227,0.0,34.633302,0.0,4.908602568531104,1.0
886.0,0.0,1.3497,25.69,151.31,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,15131.0,5.887548638132295,111.28190041921013,0,0,0,0,0.00022914216891356065,0.0,34.673792999999996,0.0,5.025917917627413,1.0
887.0,0.0,1.3497,26.52,139.05,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13905.0,5.241236336223144,102.26520556005002,0,0,0,0,0.00025739999999999997,0.0,35.794044,0.0,4.941999501706118,1.0
888.0,0.0,1.3497,27.32,159.91,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,15991.0,5.85107939992682,117.60682503493418,0,0,0,0,0.00023057656328164086,0.0,36.873804,0.0,5.080845202471059,1.0
889.0,0.0,1.3497,25.66,104.41,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,10441.0,4.0673938449552,76.78899757299405,0,0,0,0,0.00033167307029304726,0.0,34.633302,0.0,4.657857508267098,1.0
890.0,0.0,1.3497,24.24,141.74,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14174.0,5.844948453608247,104.24358314334046,0,0,0,0,0.00023080584126984122,0.0,32.716727999999996,0.0,4.961024793542921,1.0
891.0,0.0,1.3497,25.55,130.52,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13052.0,5.10641627543036,95.99176288887256,0,0,0,0,0.0002641908756607676,0.0,34.484835,0.0,4.87915893130787,1.0
892.0,0.0,1.3497,25.44,132.27,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13227.0,5.197249508840864,97.27881150253734,0,0,0,0,0.0002595733897792561,0.0,34.336368,0.0,4.892377145591635,1.0
893.0,0.0,1.3497,25.72,113.65,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,11365.0,4.417022930431403,83.58461425314408,0,0,0,0,0.0003054221713883512,0.0,34.714284,0.0,4.741884009303914,1.0
894.0,0.0,1.3497,25.71,128.61,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12861.000000000002,5.000388802488336,94.58704125910128,0,0,0,0,0.00026979308816669253,0.0,34.700787,0.0,4.864529941435284,1.0
895.0,0.0,1.3497,25.92,122.33,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12233.0,4.717701504049363,89.96837537692139,0,0,0,0,0.00028595899950956344,0.0,34.984224,0.0,4.814863689577897,1.0
896.0,0.0,1.3497,25.58,103.19,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,10319.0,4.03243454474404,75.89174082518203,0,0,0,0,0.00033454773255813945,0.0,34.52532599999999,0.0,4.646216155424092,1.0
897.0,0.0,1.3497,25.6,117.11,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,11711.0,4.572823115970324,86.12929322644702,0,0,0,0,0.000295016393442623,0.0,34.55232,0.0,4.771616393623756,1.0
898.0,0.0,1.3497,25.5,140.59,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14059.0,5.511172089376715,103.39780834007503,0,0,0,0,0.00024478911806543387,0.0,34.41735,0.0,4.95293555729688,1.0
899.0,0.0,1.3497,25.33,142.25,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14225.0,5.613654301499605,104.6186658821799,0,0,0,0,0.0002403198439477014,0.0,34.187901,0.0,4.964591355594849,1.0
900.0,0.0,1.3497,25.55,141.22,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14122.0,5.525039123630672,103.86114584099434,0,0,0,0,0.00024417499822983787,0.0,34.484835,0.0,4.957375154455372,1.0
901.0,0.0,1.3497,25.43,135.05,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13505.0,5.308569182389937,99.32338015738767,0,0,0,0,0.0002541305419813416,0.0,34.322871,0.0,4.913022465229256,1.0
902.0,0.0,1.3497,25.43,123.47,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12347.0,4.8533805031446535,90.80679561668016,0,0,0,0,0.0002779629980563654,0.0,34.322871,0.0,4.824064723012886,1.0
903.0,0.0,1.3497,25.7,143.25,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14325.0,5.571761960326721,105.35412223284548,0,0,0,0,0.00024212822839592347,0.0,34.68729,0.0,4.971547905388209,1.0
904.0,0.0,1.3497,25.71,135.72,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13572.0,5.276827371695179,99.8161359123336,0,0,0,0,0.0002556604066897517,0.0,34.700787,0.0,4.917935038807335,1.0
905.0,0.0,1.3497,25.56,149.99,0.0,0.0,2.0,0.0,0.0,5.0,60.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14999.0,5.865858427845131,110.31109803633156,0,0,0,0,0.00022998888,0.0,34.498332,0.0,5.017213609456379,1.0
906.0,0.0,1.3497,25.55,172.1,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,17210.0,6.733176838810641,126.57203794954769,0,0,0,0,0.00020036508628202895,0.0,34.484835,0.0,5.153869462182164,1.0
907.0,0.0,1.3497,25.57,140.54,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14053.999999999998,5.494136043784206,103.36103552254174,0,0,0,0,0.0002455484098185699,0.0,34.511829,0.0,4.952582362647639,1.0
908.0,0.0,1.3497,25.29,144.89,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14488.999999999998,5.72687747035573,106.56027064793705,0,0,0,0,0.0002355687577639752,0.0,34.133913,0.0,4.982852913083804,1.0
909.0,0.0,1.3497,25.75,141.32,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14131.999999999998,5.486024844720497,103.93469147606089,0,0,0,0,0.00024591222670345997,0.0,34.754774999999995,0.0,4.958078043357579,1.0
910.0,0.0,1.3497,25.51,140.06,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14006.0,5.488244514106582,103.00801647422226,0,0,0,0,0.0002458117155707861,0.0,34.430847,0.0,4.949185331780033,1.0
911.0,0.0,1.3497,25.95,137.02,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,13702.0,5.278120184899846,100.77222916819888,0,0,0,0,0.0002555988834561774,0.0,35.02471499999999,0.0,4.927398602192456,1.0
912.0,0.0,1.3497,25.28,163.95,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16395.0,6.48279952550415,120.57806869162316,0,0,0,0,0.00020810207367650649,0.0,34.120416,0.0,5.105642397674591,1.0
913.0,0.0,1.3497,25.64,122.71,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12271.0,4.78401559454191,90.2478487901743,0,0,0,0,0.000281994035202086,0.0,34.606308,0.0,4.81794011687474,1.0
914.0,0.0,1.3497,25.59,127.83,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12783.0,4.993359375,94.01338530558212,0,0,0,0,0.0002701722700250313,0.0,34.538823,0.0,4.858493705803434,1.0
915.0,3.99,1.3497,25.81,140.15,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,35.0375,5.4279628195197525,103.07420754578217,0,0,0,0,3.9902485427868153,19.950000000000003,34.835756999999994,1.596,4.949823154699498,1.0
916.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
917.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
918.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
919.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
920.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
921.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
922.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
923.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
924.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
925.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
926.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
927.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
928.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
929.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
930.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
931.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
932.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
933.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
934.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
935.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
936.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
937.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
938.0,3.99,1.3497,25.81,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,36.68,5.682416731216112,107.90615576965507,0,0,0,0,3.9902374140053163,19.950000000000003,34.835756999999994,1.596,4.995318589984363,1.0
939.0,0.0,1.3497,26.67,178.42,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,17842.0,6.687406296851573,131.2201220857542,0,0,0,0,0.00020174017261671246,0.0,35.996499,0.0,5.189729426131137,1.0
940.0,0.0,1.3497,26.16,192.18,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,19218.0,7.34352311807413,141.3400014709127,0,0,0,0,0.00018371482387220982,0.0,35.308152,0.0,5.26362239675115,1.0
941.0,0.26,1.3497,25.99,182.35,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,675.3703703703703,7.013461538461538,134.11046554386996,0,0,0,0,0.2601923596347883,1.3,35.078703,0.10400000000000001,5.211396894517335,1.0
942.0,0.75,1.3497,25.75,195.88,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,257.7368421052631,7.604037267080745,144.06118996837537,0,0,0,0,0.7501774198529787,3.75,34.754774999999995,0.30000000000000004,5.282594406082801,1.0
943.0,0.0,1.3497,26.55,192.27,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,19227.0,7.239081325301204,141.4061925424726,0,0,0,0,0.00018636641876430203,0.0,35.834534999999995,0.0,5.264088174997377,1.0
944.0,0.0,1.3497,28.15,200.96,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,20096.0,7.136363636363637,147.79730822975657,0,0,0,0,0.00018905336617405582,0.0,37.994054999999996,0.0,5.308069657990715,1.0
945.0,2.78,1.3497,26.45,62.96,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,22.5663082437276,2.379440665154951,46.30433183790542,0,0,0,0,2.780566929728442,13.899999999999999,35.699565,1.1119999999999999,4.158257887965753,1.0
946.0,0.0,1.3497,27.08,223.83,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,22383.0,8.262458471760798,164.6171949694786,0,0,0,0,0.00016328572194424586,0.0,36.549876,0.0,5.415344561072911,1.0
947.0,0.0,1.3497,26.99,140.34,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,14034.0,5.197777777777778,103.21394425240862,0,0,0,0,0.0002595539935874599,0.0,36.428402999999996,0.0,4.951168335262708,1.0
948.0,0.0,1.3497,26.63,163.49,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16349.0,6.137012012012012,120.239758770317,0,0,0,0,0.000219831871559633,0.0,35.942510999999996,0.0,5.1028497780840665,1.0
949.0,0.0,1.3497,26.27,129.81,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,12981.0,4.939497716894977,95.46958887989999,0,0,0,0,0.00027312139115698655,0.0,35.456618999999996,0.0,4.873745888700135,1.0
950.0,0.0,1.3497,26.67,169.5,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,16950.0,6.353073463268365,124.65985143781717,0,0,0,0,0.0002123561972744971,0.0,35.996499,0.0,5.1387352967235715,1.0
951.0,0.0,1.3497,26.39,207.26,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,20726.0,7.850757575757575,152.43068323894977,0,0,0,0,0.00017184630192502537,0.0,35.618583,0.0,5.3387872991017495,1.0
952.0,0.0,1.3497,26.57,229.73,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,22973.0,8.642964635063956,168.95638743840553,0,0,0,0,0.00015609614781927396,0.0,35.861529,0.0,5.441248195737072,1.0
953.0,0.0,1.3497,26.64,200.56,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,20056.0,7.525703564727954,147.50312568949033,0,0,0,0,0.00017926912299945155,0.0,35.956008,0.0,5.306087103812398,1.0
954.0,0.0,1.3497,27.13,112.35,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,11235.0,4.139646278555637,82.62852099727881,0,0,0,0,0.00032589320932716265,0.0,36.617360999999995,0.0,4.730480376953538,1.0
955.0,0.0,1.3497,26.57,119.96,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,11996.0,4.513167795334837,88.22534382584394,0,0,0,0,0.0002989208052013003,0.0,35.861529,0.0,4.795459912431223,1.0
956.0,0.0,1.3497,27.88,170.83,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,17083.0,6.125134456794551,125.63800838420242,0,0,0,0,0.00022026244439241397,0.0,37.629636,0.0,5.146505615958654,1.0
957.0,0.0,1.3497,27.55,101.01,0.0,0.0,2.0,0.0,0.0,5.0,70.0,0.0,0.0,0,0,0,0,0,0.4,0.3992015968063872,1,10101.0,3.6650943396226414,74.28844598073105,0,0,0,0,0.00036808785389031876,0.0,37.184235,0.0,4.625070847694428,1.0
